timestamp,aggregate
2026-01-01 00:37:52,205.0
2026-01-01 00:37:58,194.47
2026-01-01 00:38:04,196.38
2026-01-01 00:38:10,198.26
2026-01-01 00:38:16,204.97
2026-01-01 00:38:22,204.14
2026-01-01 00:38:28,205.46
2026-01-01 00:38:34,200.11
2026-01-01 00:38:40,194.89
2026-01-01 00:38:46,199.16
2026-01-01 00:38:52,197.54
2026-01-01 00:38:58,200.92
2026-01-01 00:39:04,206.29
2026-01-01 00:39:10,199.79
2026-01-01 00:39:16,198.85
2026-01-01 00:39:22,196.86
2026-01-01 00:39:28,203.67
2026-01-01 00:39:34,193.14
2026-01-01 00:39:40,193.31
2026-01-01 00:39:46,201.34
2026-01-01 00:39:52,195.24
2026-01-01 00:39:58,193.06
2026-01-01 00:40:04,196.75
2026-01-01 00:40:10,205.22
2026-01-01 00:40:16,192.94
2026-01-01 00:40:22,201.22
2026-01-01 00:40:28,201.6
2026-01-01 00:40:34,200.71
2026-01-01 00:40:40,197.9
2026-01-01 00:40:46,196.95
2026-01-01 00:40:52,194.8
2026-01-01 00:40:58,196.87
2026-01-01 00:41:04,195.34
2026-01-01 00:41:10,202.82
2026-01-01 00:41:16,197.79
2026-01-01 00:41:22,202.66
2026-01-01 00:41:28,201.39
2026-01-01 00:41:34,198.48
2026-01-01 00:41:40,193.25
2026-01-01 00:41:46,195.76
2026-01-01 00:41:52,204.59
2026-01-01 00:41:58,193.63
2026-01-01 00:42:04,193.93
2026-01-01 00:42:10,205.66
2026-01-01 00:42:16,195.54
2026-01-01 00:42:22,198.8
2026-01-01 00:42:28,197.44
2026-01-01 00:42:34,200.54
2026-01-01 00:42:40,197.82
2026-01-01 00:42:46,200.99
2026-01-01 00:42:52,196.96
2026-01-01 00:42:58,197.7
2026-01-01 00:43:04,195.62
2026-01-01 00:43:10,199.26
2026-01-01 00:43:16,201.66
2026-01-01 00:43:22,200.45
2026-01-01 00:43:28,195.97
2026-01-01 00:43:34,197.89
2026-01-01 00:43:40,203.37
2026-01-01 00:43:46,198.24
2026-01-01 00:43:52,193.24
2026-01-01 00:43:58,196.91
2026-01-01 00:44:04,202.27
2026-01-01 00:44:10,206.81
2026-01-01 00:44:16,195.3
2026-01-01 00:44:22,203.53
2026-01-01 00:44:28,196.57
2026-01-01 00:44:34,202.96
2026-01-01 00:44:40,195.13
2026-01-01 00:44:46,201.82
2026-01-01 00:44:52,203.7
2026-01-01 00:44:58,204.85
2026-01-01 00:45:04,207.87
2026-01-01 00:45:10,203.04
2026-01-01 00:45:16,204.91
2026-01-01 00:45:22,196.25
2026-01-01 00:45:28,198.02
2026-01-01 00:45:34,192.44
2026-01-01 00:45:40,205.08
2026-01-01 00:45:46,201.44
2026-01-01 00:45:52,200.79
2026-01-01 00:45:58,197.95
2026-01-01 00:46:04,201.4
2026-01-01 00:46:10,191.98
2026-01-01 00:46:16,200.88
2026-01-01 00:46:22,205.2
2026-01-01 00:46:28,190.7
2026-01-01 00:46:34,199.23
2026-01-01 00:46:40,198.68
2026-01-01 00:46:46,205.2
2026-01-01 00:46:52,204.18
2026-01-01 00:46:58,202.75
2026-01-01 00:47:04,195.5
2026-01-01 00:47:10,202.99
2026-01-01 00:47:16,191.67
2026-01-01 00:47:22,202.34
2026-01-01 00:47:28,206.77
2026-01-01 00:47:34,194.84
2026-01-01 00:47:40,203.65
2026-01-01 00:47:46,194.12
2026-01-01 00:47:52,197.92
2026-01-01 00:47:58,192.38
2026-01-01 00:48:04,193.44
2026-01-01 00:48:10,199.17
2026-01-01 00:48:16,198.62
2026-01-01 00:48:22,197.82
2026-01-01 00:48:28,200.83
2026-01-01 00:48:34,202.9
2026-01-01 00:48:40,198.31
2026-01-01 00:48:46,201.07
2026-01-01 00:48:52,201.38
2026-01-01 00:48:58,201.23
2026-01-01 00:49:04,203.45
2026-01-01 00:49:10,198.83
2026-01-01 00:49:16,196.41
2026-01-01 00:49:22,199.49
2026-01-01 00:49:28,204.2
2026-01-01 00:49:34,203.47
2026-01-01 00:49:40,205.17
2026-01-01 00:49:46,197.98
2026-01-01 00:49:52,195.72
2026-01-01 00:49:58,198.81
2026-01-01 00:50:04,204.85
2026-01-01 00:50:10,201.5
2026-01-01 00:50:16,200.83
2026-01-01 00:50:22,203.43
2026-01-01 00:50:28,198.49
2026-01-01 00:50:34,198.49
2026-01-01 00:50:40,199.55
2026-01-01 00:50:46,203.53
2026-01-01 00:50:52,195.94
2026-01-01 00:50:58,200.86
2026-01-01 00:51:04,199.76
2026-01-01 00:51:10,203.99
2026-01-01 00:51:16,199.07
2026-01-01 00:51:22,198.31
2026-01-01 00:51:28,196.72
2026-01-01 00:51:34,204.87
2026-01-01 00:51:40,204.34
2026-01-01 00:51:46,209.24
2026-01-01 00:51:52,202.09
2026-01-01 00:51:58,197.53
2026-01-01 00:52:04,200.94
2026-01-01 00:52:10,206.63
2026-01-01 00:52:16,195.08
2026-01-01 00:52:22,197.36
2026-01-01 00:52:28,201.18
2026-01-01 00:52:34,194.65
2026-01-01 00:52:40,197.22
2026-01-01 00:52:46,204.09
2026-01-01 00:52:52,200.89
2026-01-01 00:52:58,199.72
2026-01-01 00:53:04,199.4
2026-01-01 00:53:10,196.79
2026-01-01 00:53:16,200.43
2026-01-01 00:53:22,200.24
2026-01-01 00:53:28,204.34
2026-01-01 00:53:34,195.45
2026-01-01 00:53:40,195.68
2026-01-01 00:53:46,204.08
2026-01-01 00:53:52,199.01
2026-01-01 00:53:58,196.37
2026-01-01 00:54:04,201.89
2026-01-01 00:54:10,200.73
2026-01-01 00:54:16,200.84
2026-01-01 00:54:22,200.44
2026-01-01 00:54:28,205.8
2026-01-01 00:54:34,199.41
2026-01-01 00:54:40,198.4
2026-01-01 00:54:46,191.31
2026-01-01 00:54:52,199.01
2026-01-01 00:54:58,202.73
2026-01-01 00:55:04,192.82
2026-01-01 00:55:10,194.81
2026-01-01 00:55:16,190.18
2026-01-01 00:55:22,200.17
2026-01-01 00:55:28,194.04
2026-01-01 00:55:34,197.41
2026-01-01 00:55:40,195.91
2026-01-01 00:55:46,195.18
2026-01-01 00:55:52,198.88
2026-01-01 00:55:58,209.95
2026-01-01 00:56:04,206.31
2026-01-01 00:56:10,194.58
2026-01-01 00:56:16,197.59
2026-01-01 00:56:22,201.33
2026-01-01 00:56:28,194.41
2026-01-01 00:56:34,203.97
2026-01-01 00:56:40,195.25
2026-01-01 00:56:46,193.79
2026-01-01 00:56:52,205.59
2026-01-01 00:56:58,196.43
2026-01-01 00:57:04,199.91
2026-01-01 00:57:10,191.83
2026-01-01 00:57:16,205.94
2026-01-01 00:57:22,195.87
2026-01-01 00:57:28,198.94
2026-01-01 00:57:34,202.04
2026-01-01 00:57:40,198.84
2026-01-01 00:57:46,201.01
2026-01-01 00:57:52,196.47
2026-01-01 00:57:58,198.47
2026-01-01 00:58:04,200.07
2026-01-01 00:58:10,205.23
2026-01-01 00:58:16,206.68
2026-01-01 00:58:22,205.91
2026-01-01 00:58:28,210.12
2026-01-01 00:58:34,191.74
2026-01-01 00:58:40,201.26
2026-01-01 00:58:46,201.08
2026-01-01 00:58:52,193.92
2026-01-01 00:58:58,202.0
2026-01-01 00:59:04,202.06
2026-01-01 00:59:10,201.51
2026-01-01 00:59:16,199.65
2026-01-01 00:59:22,198.3
2026-01-01 00:59:28,202.81
2026-01-01 00:59:34,200.7
2026-01-01 00:59:40,202.78
2026-01-01 00:59:46,195.58
2026-01-01 00:59:52,197.02
2026-01-01 00:59:58,202.15
2026-01-01 01:00:04,201.09
2026-01-01 01:00:10,204.31
2026-01-01 01:00:16,199.28
2026-01-01 01:00:22,204.74
2026-01-01 01:00:28,205.11
2026-01-01 01:00:34,204.09
2026-01-01 01:00:40,200.95
2026-01-01 01:00:46,193.61
2026-01-01 01:00:52,198.03
2026-01-01 01:00:58,193.61
2026-01-01 01:01:04,197.4
2026-01-01 01:01:10,199.83
2026-01-01 01:01:16,199.24
2026-01-01 01:01:22,205.47
2026-01-01 01:01:28,202.52
2026-01-01 01:01:34,198.48
2026-01-01 01:01:40,199.55
2026-01-01 01:01:46,199.6
2026-01-01 01:01:52,193.51
2026-01-01 01:01:58,205.1
2026-01-01 01:02:04,200.82
2026-01-01 01:02:10,194.53
2026-01-01 01:02:16,207.88
2026-01-01 01:02:22,200.48
2026-01-01 01:02:28,205.98
2026-01-01 01:02:34,198.5
2026-01-01 01:02:40,198.66
2026-01-01 01:02:46,197.82
2026-01-01 01:02:52,197.85
2026-01-01 01:02:58,193.63
2026-01-01 01:03:04,195.33
2026-01-01 01:03:10,199.35
2026-01-01 01:03:16,197.21
2026-01-01 01:03:22,206.02
2026-01-01 01:03:28,206.37
2026-01-01 01:03:34,196.74
2026-01-01 01:03:40,200.63
2026-01-01 01:03:46,198.42
2026-01-01 01:03:52,195.36
2026-01-01 01:03:58,198.69
2026-01-01 01:04:04,201.46
2026-01-01 01:04:10,200.21
2026-01-01 01:04:16,198.67
2026-01-01 01:04:22,203.02
2026-01-01 01:04:28,204.44
2026-01-01 01:04:34,200.78
2026-01-01 01:04:40,206.44
2026-01-01 01:04:46,199.82
2026-01-01 01:04:52,197.42
2026-01-01 01:04:58,200.82
2026-01-01 01:05:04,203.97
2026-01-01 01:05:10,201.41
2026-01-01 01:05:16,207.54
2026-01-01 01:05:22,197.91
2026-01-01 01:05:28,196.13
2026-01-01 01:05:34,197.61
2026-01-01 01:05:40,196.3
2026-01-01 01:05:46,192.16
2026-01-01 01:05:52,199.19
2026-01-01 01:05:58,198.66
2026-01-01 01:06:04,199.6
2026-01-01 01:06:10,208.54
2026-01-01 01:06:16,198.33
2026-01-01 01:06:22,202.53
2026-01-01 01:06:28,200.13
2026-01-01 01:06:34,199.84
2026-01-01 01:06:40,195.92
2026-01-01 01:06:46,198.92
2026-01-01 01:06:52,203.26
2026-01-01 01:06:58,205.08
2026-01-01 01:07:04,195.64
2026-01-01 01:07:10,197.12
2026-01-01 01:07:16,199.34
2026-01-01 01:07:22,200.02
2026-01-01 01:07:28,200.89
2026-01-01 01:07:34,200.78
2026-01-01 01:07:40,203.1
2026-01-01 01:07:46,200.72
2026-01-01 01:07:52,202.52
2026-01-01 01:07:58,201.3
2026-01-01 01:08:04,198.94
2026-01-01 01:08:10,199.24
2026-01-01 01:08:16,194.73
2026-01-01 01:08:22,194.74
2026-01-01 01:08:28,202.75
2026-01-01 01:08:34,191.51
2026-01-01 01:08:40,197.79
2026-01-01 01:08:46,199.11
2026-01-01 01:08:52,195.1
2026-01-01 01:08:58,197.23
2026-01-01 01:09:04,203.36
2026-01-01 01:09:10,193.76
2026-01-01 01:09:16,196.99
2026-01-01 01:09:22,202.34
2026-01-01 01:09:28,199.8
2026-01-01 01:09:34,203.71
2026-01-01 01:09:40,199.23
2026-01-01 01:09:46,192.11
2026-01-01 01:09:52,198.59
2026-01-01 01:09:58,196.47
2026-01-01 01:10:04,197.69
2026-01-01 01:10:10,200.37
2026-01-01 01:10:16,202.69
2026-01-01 01:10:22,200.48
2026-01-01 01:10:28,197.62
2026-01-01 01:10:34,199.51
2026-01-01 01:10:40,141.03
2026-01-01 01:10:46,198.3
2026-01-01 01:10:52,200.17
2026-01-01 01:10:58,198.57
2026-01-01 01:11:04,202.23
2026-01-01 01:11:10,201.51
2026-01-01 01:11:16,198.83
2026-01-01 01:11:22,193.1
2026-01-01 01:11:28,200.32
2026-01-01 01:11:34,200.65
2026-01-01 01:11:40,198.19
2026-01-01 01:11:46,194.0
2026-01-01 01:11:52,200.41
2026-01-01 01:11:58,197.43
2026-01-01 01:12:04,197.05
2026-01-01 01:12:10,201.25
2026-01-01 01:12:16,202.18
2026-01-01 01:12:22,197.56
2026-01-01 01:12:28,201.77
2026-01-01 01:12:34,199.74
2026-01-01 01:12:40,208.03
2026-01-01 01:12:46,205.46
2026-01-01 01:12:52,203.09
2026-01-01 01:12:58,206.28
2026-01-01 01:13:04,200.0
2026-01-01 01:13:10,198.16
2026-01-01 01:13:16,200.41
2026-01-01 01:13:22,199.96
2026-01-01 01:13:28,195.93
2026-01-01 01:13:34,197.49
2026-01-01 01:13:40,202.01
2026-01-01 01:13:46,197.94
2026-01-01 01:13:52,200.89
2026-01-01 01:13:58,205.08
2026-01-01 01:14:04,206.08
2026-01-01 01:14:10,203.34
2026-01-01 01:14:16,203.89
2026-01-01 01:14:22,201.67
2026-01-01 01:14:28,205.0
2026-01-01 01:14:34,208.83
2026-01-01 01:14:40,209.87
2026-01-01 01:14:46,202.73
2026-01-01 01:14:52,197.74
2026-01-01 01:14:58,203.8
2026-01-01 01:15:04,203.53
2026-01-01 01:15:10,197.63
2026-01-01 01:15:16,193.85
2026-01-01 01:15:22,199.09
2026-01-01 01:15:28,198.09
2026-01-01 01:15:34,198.92
2026-01-01 01:15:40,199.89
2026-01-01 01:15:46,192.63
2026-01-01 01:15:52,199.33
2026-01-01 01:15:58,203.86
2026-01-01 01:16:04,205.16
2026-01-01 01:16:10,206.13
2026-01-01 01:16:16,197.31
2026-01-01 01:16:22,198.85
2026-01-01 01:16:28,200.11
2026-01-01 01:16:34,207.18
2026-01-01 01:16:40,202.75
2026-01-01 01:16:46,190.14
2026-01-01 01:16:52,206.37
2026-01-01 01:16:58,195.08
2026-01-01 01:17:04,202.13
2026-01-01 01:17:10,197.32
2026-01-01 01:17:16,207.9
2026-01-01 01:17:22,199.67
2026-01-01 01:17:28,199.11
2026-01-01 01:17:34,200.24
2026-01-01 01:17:40,204.47
2026-01-01 01:17:46,203.54
2026-01-01 01:17:52,196.83
2026-01-01 01:17:58,200.9
2026-01-01 01:18:04,200.67
2026-01-01 01:18:10,196.51
2026-01-01 01:18:16,199.53
2026-01-01 01:18:22,199.89
2026-01-01 01:18:28,196.4
2026-01-01 01:18:34,196.43
2026-01-01 01:18:40,202.84
2026-01-01 01:18:46,197.25
2026-01-01 01:18:52,200.61
2026-01-01 01:18:58,206.78
2026-01-01 01:19:04,202.57
2026-01-01 01:19:10,206.9
2026-01-01 01:19:16,197.11
2026-01-01 01:19:22,198.41
2026-01-01 01:19:28,198.48
2026-01-01 01:19:34,201.79
2026-01-01 01:19:40,198.57
2026-01-01 01:19:46,196.2
2026-01-01 01:19:52,203.84
2026-01-01 01:19:58,196.96
2026-01-01 01:20:04,203.87
2026-01-01 01:20:10,204.71
2026-01-01 01:20:16,196.42
2026-01-01 01:20:22,200.28
2026-01-01 01:20:28,201.11
2026-01-01 01:20:34,203.1
2026-01-01 01:20:40,202.46
2026-01-01 01:20:46,204.77
2026-01-01 01:20:52,197.38
2026-01-01 01:20:58,200.92
2026-01-01 01:21:04,198.8
2026-01-01 01:21:10,207.05
2026-01-01 01:21:16,202.1
2026-01-01 01:21:22,197.25
2026-01-01 01:21:28,201.02
2026-01-01 01:21:34,193.6
2026-01-01 01:21:40,192.01
2026-01-01 01:21:46,200.92
2026-01-01 01:21:52,201.99
2026-01-01 01:21:58,193.63
2026-01-01 01:22:04,198.44
2026-01-01 01:22:10,200.45
2026-01-01 01:22:16,194.13
2026-01-01 01:22:22,202.51
2026-01-01 01:22:28,207.01
2026-01-01 01:22:34,205.6
2026-01-01 01:22:40,197.2
2026-01-01 01:22:46,205.15
2026-01-01 01:22:52,199.52
2026-01-01 01:22:58,201.87
2026-01-01 01:23:04,198.24
2026-01-01 01:23:10,198.05
2026-01-01 01:23:16,203.58
2026-01-01 01:23:22,203.85
2026-01-01 01:23:28,197.21
2026-01-01 01:23:34,197.87
2026-01-01 01:23:40,196.78
2026-01-01 01:23:46,194.92
2026-01-01 01:23:52,201.82
2026-01-01 01:23:58,204.41
2026-01-01 01:24:04,199.75
2026-01-01 01:24:10,207.41
2026-01-01 01:24:16,201.16
2026-01-01 01:24:22,197.04
2026-01-01 01:24:28,196.44
2026-01-01 01:24:34,208.01
2026-01-01 01:24:40,199.28
2026-01-01 01:24:46,198.79
2026-01-01 01:24:52,196.43
2026-01-01 01:24:58,199.02
2026-01-01 01:25:04,203.33
2026-01-01 01:25:10,201.97
2026-01-01 01:25:16,204.0
2026-01-01 01:25:22,200.68
2026-01-01 01:25:28,207.0
2026-01-01 01:25:34,201.79
2026-01-01 01:25:40,202.19
2026-01-01 01:25:46,201.81
2026-01-01 01:25:52,200.88
2026-01-01 01:25:58,197.56
2026-01-01 01:26:04,206.7
2026-01-01 01:26:10,203.46
2026-01-01 01:26:16,201.59
2026-01-01 01:26:22,195.95
2026-01-01 01:26:28,199.03
2026-01-01 01:26:34,198.23
2026-01-01 01:26:40,201.32
2026-01-01 01:26:46,199.37
2026-01-01 01:26:52,200.3
2026-01-01 01:26:58,194.39
