timestamp,aggregate
2026-01-01 00:27:36,206.03
2026-01-01 00:27:42,216.67
2026-01-01 00:27:48,208.04
2026-01-01 00:27:54,209.54
2026-01-01 00:28:00,217.96
2026-01-01 00:28:06,213.17
2026-01-01 00:28:12,213.74
2026-01-01 00:28:18,210.81
2026-01-01 00:28:24,213.46
2026-01-01 00:28:30,209.7
2026-01-01 00:28:36,209.08
2026-01-01 00:28:42,209.04
2026-01-01 00:28:48,202.61
2026-01-01 00:28:54,210.23
2026-01-01 00:29:00,207.86
2026-01-01 00:29:06,212.25
2026-01-01 00:29:12,208.97
2026-01-01 00:29:18,210.52
2026-01-01 00:29:24,204.64
2026-01-01 00:29:30,202.08
2026-01-01 00:29:36,210.07
2026-01-01 00:29:42,212.22
2026-01-01 00:29:48,206.69
2026-01-01 00:29:54,203.95
2026-01-01 00:30:00,208.07
2026-01-01 00:30:06,205.89
2026-01-01 00:30:12,211.05
2026-01-01 00:30:18,212.58
2026-01-01 00:30:24,211.79
2026-01-01 00:30:30,211.61
2026-01-01 00:30:36,208.97
2026-01-01 00:30:42,211.48
2026-01-01 00:30:48,215.93
2026-01-01 00:30:54,205.89
2026-01-01 00:31:00,208.73
2026-01-01 00:31:06,206.91
2026-01-01 00:31:12,209.5
2026-01-01 00:31:18,206.6
2026-01-01 00:31:24,210.28
2026-01-01 00:31:30,204.1
2026-01-01 00:31:36,207.9
2026-01-01 00:31:42,207.48
2026-01-01 00:31:48,210.15
2026-01-01 00:31:54,206.13
2026-01-01 00:32:00,206.94
2026-01-01 00:32:06,210.67
2026-01-01 00:32:12,213.63
2026-01-01 00:32:18,204.09
2026-01-01 00:32:24,209.93
2026-01-01 00:32:30,208.66
2026-01-01 00:32:36,207.84
2026-01-01 00:32:42,211.24
2026-01-01 00:32:48,209.27
2026-01-01 00:32:54,208.77
2026-01-01 00:33:00,214.17
2026-01-01 00:33:06,207.26
2026-01-01 00:33:12,213.12
2026-01-01 00:33:18,207.32
2026-01-01 00:33:24,210.29
2026-01-01 00:33:30,205.43
2026-01-01 00:33:36,210.04
2026-01-01 00:33:42,214.76
2026-01-01 00:33:48,210.23
2026-01-01 00:33:54,205.83
2026-01-01 00:34:00,207.41
2026-01-01 00:34:06,211.11
2026-01-01 00:34:12,212.98
2026-01-01 00:34:18,210.97
2026-01-01 00:34:24,207.41
2026-01-01 00:34:30,208.75
2026-01-01 00:34:36,211.32
2026-01-01 00:34:42,195.13
2026-01-01 00:34:48,207.04
2026-01-01 00:34:54,207.18
2026-01-01 00:35:00,209.19
2026-01-01 00:35:06,215.25
2026-01-01 00:35:12,218.77
2026-01-01 00:35:18,208.41
2026-01-01 00:35:24,203.38
2026-01-01 00:35:30,205.22
2026-01-01 00:35:36,203.28
2026-01-01 00:35:42,206.33
2026-01-01 00:35:48,205.02
2026-01-01 00:35:54,211.74
2026-01-01 00:36:00,212.38
2026-01-01 00:36:06,205.89
2026-01-01 00:36:12,204.74
2026-01-01 00:36:18,208.44
2026-01-01 00:36:24,204.54
2026-01-01 00:36:30,204.61
2026-01-01 00:36:36,209.52
2026-01-01 00:36:42,212.85
2026-01-01 00:36:48,208.01
2026-01-01 00:36:54,213.84
2026-01-01 00:37:00,204.67
2026-01-01 00:37:06,209.08
2026-01-01 00:37:12,212.08
2026-01-01 00:37:18,214.6
2026-01-01 00:37:24,208.12
2026-01-01 00:37:30,208.85
2026-01-01 00:37:36,214.09
2026-01-01 00:37:42,209.25
2026-01-01 00:37:48,215.32
2026-01-01 00:37:54,206.23
2026-01-01 00:38:00,203.15
2026-01-01 00:38:06,202.74
2026-01-01 00:38:12,208.81
2026-01-01 00:38:18,213.34
2026-01-01 00:38:24,209.75
2026-01-01 00:38:30,207.87
2026-01-01 00:38:36,201.13
2026-01-01 00:38:42,201.57
2026-01-01 00:38:48,206.38
2026-01-01 00:38:54,206.42
2026-01-01 00:39:00,221.57
2026-01-01 00:39:06,215.9
2026-01-01 00:39:12,209.96
2026-01-01 00:39:18,204.53
2026-01-01 00:39:24,211.76
2026-01-01 00:39:30,200.64
2026-01-01 00:39:36,210.93
2026-01-01 00:39:42,210.77
2026-01-01 00:39:48,209.79
2026-01-01 00:39:54,206.27
2026-01-01 00:40:00,206.15
2026-01-01 00:40:06,210.37
2026-01-01 00:40:12,213.9
2026-01-01 00:40:18,203.37
2026-01-01 00:40:24,213.91
2026-01-01 00:40:30,207.27
2026-01-01 00:40:36,215.28
2026-01-01 00:40:42,209.44
2026-01-01 00:40:48,214.06
2026-01-01 00:40:54,210.97
2026-01-01 00:41:00,206.75
2026-01-01 00:41:06,214.51
2026-01-01 00:41:12,211.21
2026-01-01 00:41:18,209.62
2026-01-01 00:41:24,205.86
2026-01-01 00:41:30,206.49
2026-01-01 00:41:36,209.52
2026-01-01 00:41:42,206.67
2026-01-01 00:41:48,208.63
2026-01-01 00:41:54,211.21
2026-01-01 00:42:00,208.27
2026-01-01 00:42:06,208.86
2026-01-01 00:42:12,206.81
2026-01-01 00:42:18,212.68
2026-01-01 00:42:24,216.18
2026-01-01 00:42:30,210.4
2026-01-01 00:42:36,214.12
2026-01-01 00:42:42,202.44
2026-01-01 00:42:48,214.91
2026-01-01 00:42:54,210.52
2026-01-01 00:43:00,203.34
2026-01-01 00:43:06,207.81
2026-01-01 00:43:12,214.32
2026-01-01 00:43:18,203.37
2026-01-01 00:43:24,214.72
2026-01-01 00:43:30,212.71
2026-01-01 00:43:36,209.49
2026-01-01 00:43:42,205.97
2026-01-01 00:43:48,208.04
2026-01-01 00:43:54,214.92
2026-01-01 00:44:00,216.41
2026-01-01 00:44:06,209.68
2026-01-01 00:44:12,203.75
2026-01-01 00:44:18,210.45
2026-01-01 00:44:24,210.21
2026-01-01 00:44:30,208.31
2026-01-01 00:44:36,202.33
2026-01-01 00:44:42,213.19
2026-01-01 00:44:48,210.61
2026-01-01 00:44:54,205.28
2026-01-01 00:45:00,208.42
2026-01-01 00:45:06,210.08
2026-01-01 00:45:12,206.36
2026-01-01 00:45:18,211.54
2026-01-01 00:45:24,213.54
2026-01-01 00:45:30,216.33
2026-01-01 00:45:36,205.29
2026-01-01 00:45:42,211.27
2026-01-01 00:45:48,217.13
2026-01-01 00:45:54,208.14
2026-01-01 00:46:00,221.47
2026-01-01 00:46:06,210.71
2026-01-01 00:46:12,205.44
2026-01-01 00:46:18,213.84
2026-01-01 00:46:24,210.92
2026-01-01 00:46:30,209.52
2026-01-01 00:46:36,217.46
2026-01-01 00:46:42,211.27
2026-01-01 00:46:48,210.75
2026-01-01 00:46:54,216.18
2026-01-01 00:47:00,215.62
2026-01-01 00:47:06,208.16
2026-01-01 00:47:12,211.35
2026-01-01 00:47:18,207.46
2026-01-01 00:47:24,213.54
2026-01-01 00:47:30,214.37
2026-01-01 00:47:36,217.21
2026-01-01 00:47:42,205.35
2026-01-01 00:47:48,213.78
2026-01-01 00:47:54,208.25
2026-01-01 00:48:00,211.27
2026-01-01 00:48:06,196.55
2026-01-01 00:48:12,210.18
2026-01-01 00:48:18,215.0
2026-01-01 00:48:24,207.6
2026-01-01 00:48:30,211.08
2026-01-01 00:48:36,209.82
2026-01-01 00:48:42,210.98
2026-01-01 00:48:48,214.15
2026-01-01 00:48:54,209.33
2026-01-01 00:49:00,211.42
2026-01-01 00:49:06,208.14
2026-01-01 00:49:12,209.11
2026-01-01 00:49:18,217.81
2026-01-01 00:49:24,211.35
2026-01-01 00:49:30,217.5
2026-01-01 00:49:36,203.69
2026-01-01 00:49:42,206.61
2026-01-01 00:49:48,211.14
2026-01-01 00:49:54,212.29
2026-01-01 00:50:00,207.71
2026-01-01 00:50:06,205.32
2026-01-01 00:50:12,207.98
2026-01-01 00:50:18,208.84
2026-01-01 00:50:24,216.11
2026-01-01 00:50:30,204.6
2026-01-01 00:50:36,211.29
2026-01-01 00:50:42,209.22
2026-01-01 00:50:48,211.51
2026-01-01 00:50:54,213.35
2026-01-01 00:51:00,206.75
2026-01-01 00:51:06,209.6
2026-01-01 00:51:12,211.49
2026-01-01 00:51:18,211.79
2026-01-01 00:51:24,204.25
2026-01-01 00:51:30,217.92
2026-01-01 00:51:36,205.37
2026-01-01 00:51:42,207.64
2026-01-01 00:51:48,209.71
2026-01-01 00:51:54,209.1
2026-01-01 00:52:00,207.79
2026-01-01 00:52:06,213.34
2026-01-01 00:52:12,207.0
2026-01-01 00:52:18,211.59
2026-01-01 00:52:24,202.8
2026-01-01 00:52:30,204.92
2026-01-01 00:52:36,212.82
2026-01-01 00:52:42,209.69
2026-01-01 00:52:48,208.69
2026-01-01 00:52:54,199.55
2026-01-01 00:53:00,210.53
2026-01-01 00:53:06,220.43
2026-01-01 00:53:12,211.19
2026-01-01 00:53:18,207.84
2026-01-01 00:53:24,203.08
2026-01-01 00:53:30,213.33
2026-01-01 00:53:36,211.17
2026-01-01 00:53:42,213.86
2026-01-01 00:53:48,201.79
2026-01-01 00:53:54,211.2
2026-01-01 00:54:00,215.2
2026-01-01 00:54:06,211.85
2026-01-01 00:54:12,216.2
2026-01-01 00:54:18,207.61
2026-01-01 00:54:24,218.59
2026-01-01 00:54:30,215.45
2026-01-01 00:54:36,210.74
2026-01-01 00:54:42,216.4
2026-01-01 00:54:48,204.64
2026-01-01 00:54:54,212.06
2026-01-01 00:55:00,210.96
2026-01-01 00:55:06,212.21
2026-01-01 00:55:12,209.65
2026-01-01 00:55:18,209.32
2026-01-01 00:55:24,211.0
2026-01-01 00:55:30,204.6
2026-01-01 00:55:36,214.62
2026-01-01 00:55:42,213.7
2026-01-01 00:55:48,207.04
2026-01-01 00:55:54,212.38
2026-01-01 00:56:00,208.84
2026-01-01 00:56:06,215.12
2026-01-01 00:56:12,210.7
2026-01-01 00:56:18,214.91
2026-01-01 00:56:24,201.58
2026-01-01 00:56:30,207.29
2026-01-01 00:56:36,207.72
2026-01-01 00:56:42,213.16
2026-01-01 00:56:48,216.52
2026-01-01 00:56:54,219.47
2026-01-01 00:57:00,211.46
2026-01-01 00:57:06,213.33
2026-01-01 00:57:12,209.18
2026-01-01 00:57:18,209.29
2026-01-01 00:57:24,213.91
2026-01-01 00:57:30,213.48
2026-01-01 00:57:36,207.1
2026-01-01 00:57:42,217.68
2026-01-01 00:57:48,208.43
2026-01-01 00:57:54,215.11
2026-01-01 00:58:00,201.33
2026-01-01 00:58:06,209.73
2026-01-01 00:58:12,209.69
2026-01-01 00:58:18,215.47
2026-01-01 00:58:24,211.68
2026-01-01 00:58:30,207.22
2026-01-01 00:58:36,206.86
2026-01-01 00:58:42,215.38
2026-01-01 00:58:48,205.59
2026-01-01 00:58:54,210.23
2026-01-01 00:59:00,207.97
2026-01-01 00:59:06,205.61
2026-01-01 00:59:12,205.58
2026-01-01 00:59:18,214.13
2026-01-01 00:59:24,202.65
2026-01-01 00:59:30,206.84
2026-01-01 00:59:36,211.61
2026-01-01 00:59:42,213.3
2026-01-01 00:59:48,213.09
2026-01-01 00:59:54,212.1
2026-01-01 01:00:00,207.07
2026-01-01 01:00:06,210.75
2026-01-01 01:00:12,205.89
2026-01-01 01:00:18,216.94
2026-01-01 01:00:24,208.59
2026-01-01 01:00:30,212.89
2026-01-01 01:00:36,210.59
2026-01-01 01:00:42,222.75
2026-01-01 01:00:48,208.08
2026-01-01 01:00:54,209.86
2026-01-01 01:01:00,205.19
2026-01-01 01:01:06,216.9
2026-01-01 01:01:12,210.13
2026-01-01 01:01:18,216.15
2026-01-01 01:01:24,206.85
2026-01-01 01:01:30,206.03
2026-01-01 01:01:36,208.24
2026-01-01 01:01:42,209.15
2026-01-01 01:01:48,211.64
2026-01-01 01:01:54,203.52
2026-01-01 01:02:00,208.83
2026-01-01 01:02:06,213.61
2026-01-01 01:02:12,202.95
2026-01-01 01:02:18,213.09
2026-01-01 01:02:24,209.26
2026-01-01 01:02:30,212.58
2026-01-01 01:02:36,212.12
2026-01-01 01:02:42,205.18
2026-01-01 01:02:48,214.11
2026-01-01 01:02:54,213.98
2026-01-01 01:03:00,212.13
2026-01-01 01:03:06,203.13
2026-01-01 01:03:12,217.14
2026-01-01 01:03:18,211.0
2026-01-01 01:03:24,214.37
2026-01-01 01:03:30,206.12
2026-01-01 01:03:36,214.97
2026-01-01 01:03:42,208.58
2026-01-01 01:03:48,206.91
2026-01-01 01:03:54,212.99
2026-01-01 01:04:00,212.85
2026-01-01 01:04:06,214.52
2026-01-01 01:04:12,210.68
2026-01-01 01:04:18,204.01
2026-01-01 01:04:24,205.33
2026-01-01 01:04:30,218.17
2026-01-01 01:04:36,210.58
2026-01-01 01:04:42,212.39
2026-01-01 01:04:48,206.25
2026-01-01 01:04:54,202.77
2026-01-01 01:05:00,210.73
2026-01-01 01:05:06,215.94
2026-01-01 01:05:12,208.98
2026-01-01 01:05:18,211.77
2026-01-01 01:05:24,211.17
2026-01-01 01:05:30,206.69
2026-01-01 01:05:36,214.07
2026-01-01 01:05:42,211.01
2026-01-01 01:05:48,215.64
2026-01-01 01:05:54,212.15
2026-01-01 01:06:00,204.82
2026-01-01 01:06:06,216.21
2026-01-01 01:06:12,208.56
2026-01-01 01:06:18,211.63
2026-01-01 01:06:24,213.69
2026-01-01 01:06:30,208.41
2026-01-01 01:06:36,209.19
2026-01-01 01:06:42,211.76
2026-01-01 01:06:48,202.39
2026-01-01 01:06:54,207.36
2026-01-01 01:07:00,216.45
2026-01-01 01:07:06,211.31
2026-01-01 01:07:12,207.62
2026-01-01 01:07:18,210.31
2026-01-01 01:07:24,214.45
2026-01-01 01:07:30,212.66
2026-01-01 01:07:36,211.49
2026-01-01 01:07:42,208.03
2026-01-01 01:07:48,210.03
2026-01-01 01:07:54,207.96
2026-01-01 01:08:00,211.62
2026-01-01 01:08:06,208.64
2026-01-01 01:08:12,210.87
2026-01-01 01:08:18,215.61
2026-01-01 01:08:24,203.08
2026-01-01 01:08:30,211.66
2026-01-01 01:08:36,207.3
2026-01-01 01:08:42,210.83
2026-01-01 01:08:48,215.85
2026-01-01 01:08:54,210.07
2026-01-01 01:09:00,206.74
2026-01-01 01:09:06,211.3
2026-01-01 01:09:12,209.36
2026-01-01 01:09:18,211.01
2026-01-01 01:09:24,206.7
2026-01-01 01:09:30,214.16
2026-01-01 01:09:36,202.86
2026-01-01 01:09:42,203.61
2026-01-01 01:09:48,213.87
2026-01-01 01:09:54,206.09
2026-01-01 01:10:00,208.44
2026-01-01 01:10:06,208.46
2026-01-01 01:10:12,212.71
2026-01-01 01:10:18,212.5
2026-01-01 01:10:24,205.4
2026-01-01 01:10:30,209.56
2026-01-01 01:10:36,211.67
2026-01-01 01:10:42,209.61
2026-01-01 01:10:48,206.73
2026-01-01 01:10:54,216.48
2026-01-01 01:11:00,208.3
2026-01-01 01:11:06,218.04
2026-01-01 01:11:12,212.81
2026-01-01 01:11:18,212.61
2026-01-01 01:11:24,217.05
2026-01-01 01:11:30,216.62
2026-01-01 01:11:36,206.13
2026-01-01 01:11:42,217.02
2026-01-01 01:11:48,209.9
2026-01-01 01:11:54,209.22
2026-01-01 01:12:00,209.02
2026-01-01 01:12:06,215.8
2026-01-01 01:12:12,211.61
2026-01-01 01:12:18,213.61
2026-01-01 01:12:24,208.6
2026-01-01 01:12:30,204.58
2026-01-01 01:12:36,203.5
2026-01-01 01:12:42,210.88
2026-01-01 01:12:48,208.24
2026-01-01 01:12:54,213.18
2026-01-01 01:13:00,217.14
2026-01-01 01:13:06,207.59
2026-01-01 01:13:12,209.12
2026-01-01 01:13:18,214.73
2026-01-01 01:13:24,211.41
2026-01-01 01:13:30,211.92
2026-01-01 01:13:36,219.93
2026-01-01 01:13:42,204.55
2026-01-01 01:13:48,209.99
2026-01-01 01:13:54,214.54
2026-01-01 01:14:00,214.22
2026-01-01 01:14:06,208.45
2026-01-01 01:14:12,209.0
2026-01-01 01:14:18,213.84
2026-01-01 01:14:24,210.92
2026-01-01 01:14:30,213.4
2026-01-01 01:14:36,207.65
2026-01-01 01:14:42,214.63
2026-01-01 01:14:48,204.37
2026-01-01 01:14:54,215.68
2026-01-01 01:15:00,217.77
2026-01-01 01:15:06,209.74
2026-01-01 01:15:12,205.97
2026-01-01 01:15:18,204.87
2026-01-01 01:15:24,211.77
2026-01-01 01:15:30,207.37
2026-01-01 01:15:36,210.83
2026-01-01 01:15:42,202.31
2026-01-01 01:15:48,209.8
2026-01-01 01:15:54,205.97
2026-01-01 01:16:00,207.62
2026-01-01 01:16:06,213.3
2026-01-01 01:16:12,215.11
2026-01-01 01:16:18,210.2
2026-01-01 01:16:24,214.24
2026-01-01 01:16:30,211.9
2026-01-01 01:16:36,208.1
2026-01-01 01:16:42,212.42
2026-01-01 01:16:48,211.9
2026-01-01 01:16:54,209.35
2026-01-01 01:17:00,211.37
2026-01-01 01:17:06,213.39
2026-01-01 01:17:12,211.41
2026-01-01 01:17:18,212.21
2026-01-01 01:17:24,209.98
2026-01-01 01:17:30,210.97
2026-01-01 01:17:36,210.5
2026-01-01 01:17:42,212.48
2026-01-01 01:17:48,206.42
2026-01-01 01:17:54,210.39
2026-01-01 01:18:00,209.45
2026-01-01 01:18:06,209.28
2026-01-01 01:18:12,214.97
2026-01-01 01:18:18,215.76
2026-01-01 01:18:24,205.9
2026-01-01 01:18:30,204.98
2026-01-01 01:18:36,209.07
2026-01-01 01:18:42,215.94
2026-01-01 01:18:48,210.83
2026-01-01 01:18:54,214.08
2026-01-01 01:19:00,207.55
2026-01-01 01:19:06,215.44
2026-01-01 01:19:12,208.34
2026-01-01 01:19:18,217.55
2026-01-01 01:19:24,217.43
2026-01-01 01:19:30,220.41
2026-01-01 01:19:36,218.66
2026-01-01 01:19:42,213.96
2026-01-01 01:19:48,214.86
2026-01-01 01:19:54,206.45
2026-01-01 01:20:00,214.48
2026-01-01 01:20:06,215.7
2026-01-01 01:20:12,210.96
2026-01-01 01:20:18,212.47
2026-01-01 01:20:24,207.59
2026-01-01 01:20:30,206.26
2026-01-01 01:20:36,206.46
2026-01-01 01:20:42,207.18
2026-01-01 01:20:48,214.78
2026-01-01 01:20:54,213.06
2026-01-01 01:21:00,208.7
2026-01-01 01:21:06,214.9
2026-01-01 01:21:12,211.04
2026-01-01 01:21:18,215.09
2026-01-01 01:21:24,212.65
2026-01-01 01:21:30,208.79
2026-01-01 01:21:36,214.94
2026-01-01 01:21:42,215.5
2026-01-01 01:21:48,213.86
2026-01-01 01:21:54,205.63
2026-01-01 01:22:00,215.59
2026-01-01 01:22:06,208.23
